table_name,column_name,column_key,column_default,is_nullable,data_type,column_type,extra,referenced_table_name,referenced_column_name
FORMULA_ID,RETINOL,,,YES,float,"float(20,15)",,,
FORMULA_ID,VITAMIN_A_RAE,,,YES,float,"float(20,15)",,,
FORMULA_ID,VITAMIN_A_IU,,,YES,float,"float(20,15)",,,
FORMULA_ID,VITAMIN_B1,,,YES,float,"float(20,15)",,,
FORMULA_ID,VITAMIN_B12,,,YES,float,"float(20,15)",,,
FORMULA_ID,VITAMIN_B2,,,YES,float,"float(20,15)",,,
FORMULA_ID,VITAMIN_B3,,,YES,float,"float(20,15)",,,
FORMULA_ID,VITAMIN_B5,,,YES,float,"float(20,15)",,,
FORMULA_ID,VITAMIN_B6,,,YES,float,"float(20,15)",,,
FORMULA_ID,VITAMIN_B7,,,YES,float,"float(20,15)",,,
FORMULA_ID,VITAMIN_B8,,,YES,float,"float(20,15)",,,
FORMULA_ID,VITAMIN_B9,,,YES,float,"float(20,15)",,,
FORMULA_ID,VITAMIN_C,,,YES,float,"float(20,15)",,,
FORMULA_ID,VITAMIN_D,,,YES,float,"float(20,15)",,,
FORMULA_ID,VITAMIN_E,,,YES,float,"float(20,15)",,,
FORMULA_ID,ALPHA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_ID,BETA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_ID,BETA_CRYPTOXANTHIN,,,YES,float,"float(20,15)",,,
FORMULA_ID,TOTAL_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_ID,VITAMIN_K,,,YES,float,"float(20,15)",,,
FORMULA_ID,CALCIUM,,,YES,float,"float(20,15)",,,
FORMULA_ID,CHOLINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,CHLORIDE,,,YES,float,"float(20,15)",,,
FORMULA_ID,COPPER,,,YES,float,"float(20,15)",,,
FORMULA_ID,HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_ID,IODINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,IRON,,,YES,float,"float(20,15)",,,
FORMULA_ID,MAGNESIUM,,,YES,float,"float(20,15)",,,
FORMULA_ID,MANGANESE,,,YES,float,"float(20,15)",,,
FORMULA_ID,NON_HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_ID,PHOSPHORUS,,,YES,float,"float(20,15)",,,
FORMULA_ID,POTASSIUM,,,YES,float,"float(20,15)",,,
FORMULA_ID,SELENIUM,,,YES,float,"float(20,15)",,,
FORMULA_ID,SODIUM,,,YES,float,"float(20,15)",,,
FORMULA_ID,TOTAL_MINERALS,,,YES,float,"float(20,15)",,,
FORMULA_ID,ZINC,,,YES,float,"float(20,15)",,,
FORMULA_ID,ALCOHOL,,,YES,float,"float(20,15)",,,
FORMULA_ID,CAFFEINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,WATER,,,YES,float,"float(20,15)",,,
FORMULA_ID,ALANINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,ARGININE,,,YES,float,"float(20,15)",,,
FORMULA_ID,ASPARTIC_ACID,,,YES,float,"float(20,15)",,,
FORMULA_ID,CARNITINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,CYSTINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,GLUTAMIN_ACID,,,YES,float,"float(20,15)",,,
FORMULA_ID,GLYCINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,HISTIDINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,ISOLEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,LEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,METHIONINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,PHENYLALANINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,PROLINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,SERINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,TAURINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,THREONINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,TRYPTOPHAN,,,YES,float,"float(20,15)",,,
FORMULA_ID,TRYPTOPHAN_DIVIDED_BY_60,,,YES,float,"float(20,15)",,,
FORMULA_ID,TYROSINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,VALINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,LYSINE,,,YES,float,"float(20,15)",,,
FORMULA_ID,CHOLESTEROL,,,YES,float,"float(20,15)",,,
FORMULA_ID,CIS_MONOUNSATURATED_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_ID,CIS_N3_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_ID,CIS_N6_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_10_0,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_12_0,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_13_0,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_14_0,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_14_1,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_15_0,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_15_1,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_16_0,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_16_1,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_17_0,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_17_1,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_18_0,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_18_1,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_18_2 (LINOLEIC ACID OMEGA 6),,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_18_3 (ALA OMEGA 3),,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_18_4,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_20_0,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_20_1,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_20_3,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_20_4 (ARA),,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_20_5,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_22_0,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_22_1,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_22_5,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_22_6 (DHA),,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_24_0,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_4_0,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_6_0,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_8_0,,,YES,float,"float(20,15)",,,
FORMULA_ID,FATTY_ACIDS_MONOUNSATURATED,,,YES,float,"float(20,15)",,,
FORMULA_ID,PUFA,,,YES,float,"float(20,15)",,,
FORMULA_ID,SATURATED_FATTY_ACIDS,,,YES,float,"float(20,15)",,,
FORMULA_ID,TRANS_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_ID,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
FORMULA_ID,COMPANY,,,NO,varchar,varchar(100),,,
FORMULA_MY,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
FORMULA_MY,UUID,UNI,,NO,varchar,varchar(36),,,
FORMULA_MY,LOCALE,,,YES,varchar,varchar(100),,,
FORMULA_MY,NAME,,,NO,varchar,varchar(255),,,
FORMULA_MY,READY_TO_SERVE,,0,YES,tinyint,tinyint(1),,,
FORMULA_MY,LOCAL_NAME,,,NO,varchar,varchar(255),,,
FORMULA_MY,CODE,MUL,,NO,varchar,varchar(45),,,
FORMULA_MY,CATEGORYID,MUL,,YES,int,int(10) unsigned,,FOOD_CATEGORY,ID
FORMULA_MY,DANONE_FOOD_GROUPID,MUL,,YES,int,int(10) unsigned,,DANONE_FOOD_GROUP,ID
FORMULA_MY,PORTION_SIZE,,,NO,varchar,varchar(50),,,
FORMULA_MY,PORTION_WEIGHT,,0.000000000000000,YES,float,"float(20,15)",,,
FORMULA_MY,EDIBLE PORTION,,,YES,float,"float(20,15)",,,
FORMULA_MY,ENERGY,,,YES,float,"float(20,15)",,,
FORMULA_MY,FAT,,,YES,float,"float(20,15)",,,
FORMULA_MY,TOTAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_MY,TOTAL_CARBOHYDRATE,,,YES,float,"float(20,15)",,,
FORMULA_MY,DIETARY_FIBER,,,YES,float,"float(20,15)",,,
FORMULA_MY,DIGESTIBLE_CARBOHYDRATES,,,YES,float,"float(20,15)",,,
FORMULA_MY,ENGLYST_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_MY,FRUCTOSE,,,YES,float,"float(20,15)",,,
FORMULA_MY,GLUCOSE,,,YES,float,"float(20,15)",,,
FORMULA_MY,INTRINSIC_AND_MILK_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_MY,LACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_MY,MALTOSE,,,YES,float,"float(20,15)",,,
FORMULA_MY,GALACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_MY,NON_MILK_EXTRINSIC_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_MY,OTHER_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_MY,SOUTHGATE_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_MY,STARCH,,,YES,float,"float(20,15)",,,
FORMULA_MY,SUCROSE,,,YES,float,"float(20,15)",,,
FORMULA_MY,TOTAL_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_MY,ANIMAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_MY,NITROGEN,,,YES,float,"float(20,15)",,,
FORMULA_MY,PLANT_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_MY,NIACIN_EQUIVALENT,,,YES,float,"float(20,15)",,,
FORMULA_MY,NICOTINAMID,,,YES,float,"float(20,15)",,,
FORMULA_MY,NICOTINIC_ACID,,,YES,float,"float(20,15)",,,
FORMULA_MY,RETINOL,,,YES,float,"float(20,15)",,,
FORMULA_MY,VITAMIN_A_RAE,,,YES,float,"float(20,15)",,,
FORMULA_MY,VITAMIN_A_IU,,,YES,float,"float(20,15)",,,
FORMULA_MY,VITAMIN_B1,,,YES,float,"float(20,15)",,,
FORMULA_MY,VITAMIN_B12,,,YES,float,"float(20,15)",,,
FORMULA_MY,VITAMIN_B2,,,YES,float,"float(20,15)",,,
FORMULA_MY,VITAMIN_B3,,,YES,float,"float(20,15)",,,
FORMULA_MY,VITAMIN_B5,,,YES,float,"float(20,15)",,,
FORMULA_MY,VITAMIN_B6,,,YES,float,"float(20,15)",,,
FORMULA_MY,VITAMIN_B7,,,YES,float,"float(20,15)",,,
FORMULA_MY,VITAMIN_B8,,,YES,float,"float(20,15)",,,
FORMULA_MY,VITAMIN_B9,,,YES,float,"float(20,15)",,,
FORMULA_MY,VITAMIN_C,,,YES,float,"float(20,15)",,,
FORMULA_MY,VITAMIN_D,,,YES,float,"float(20,15)",,,
FORMULA_MY,VITAMIN_E,,,YES,float,"float(20,15)",,,
FORMULA_MY,ALPHA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_MY,BETA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_MY,BETA_CRYPTOXANTHIN,,,YES,float,"float(20,15)",,,
FORMULA_MY,TOTAL_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_MY,VITAMIN_K,,,YES,float,"float(20,15)",,,
FORMULA_MY,CALCIUM,,,YES,float,"float(20,15)",,,
FORMULA_MY,CHOLINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,CHLORIDE,,,YES,float,"float(20,15)",,,
FORMULA_MY,COPPER,,,YES,float,"float(20,15)",,,
FORMULA_MY,HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_MY,IODINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,IRON,,,YES,float,"float(20,15)",,,
FORMULA_MY,MAGNESIUM,,,YES,float,"float(20,15)",,,
FORMULA_MY,MANGANESE,,,YES,float,"float(20,15)",,,
FORMULA_MY,NON_HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_MY,PHOSPHORUS,,,YES,float,"float(20,15)",,,
FORMULA_MY,POTASSIUM,,,YES,float,"float(20,15)",,,
FORMULA_MY,SELENIUM,,,YES,float,"float(20,15)",,,
FORMULA_MY,SODIUM,,,YES,float,"float(20,15)",,,
FORMULA_MY,TOTAL_MINERALS,,,YES,float,"float(20,15)",,,
FORMULA_MY,ZINC,,,YES,float,"float(20,15)",,,
FORMULA_MY,ALCOHOL,,,YES,float,"float(20,15)",,,
FORMULA_MY,CAFFEINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,WATER,,,YES,float,"float(20,15)",,,
FORMULA_MY,ALANINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,ARGININE,,,YES,float,"float(20,15)",,,
FORMULA_MY,ASPARTIC_ACID,,,YES,float,"float(20,15)",,,
FORMULA_MY,CARNITINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,CYSTINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,GLUTAMIN_ACID,,,YES,float,"float(20,15)",,,
FORMULA_MY,GLYCINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,HISTIDINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,ISOLEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,LEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,METHIONINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,PHENYLALANINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,PROLINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,SERINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,TAURINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,THREONINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,TRYPTOPHAN,,,YES,float,"float(20,15)",,,
FORMULA_MY,TRYPTOPHAN_DIVIDED_BY_60,,,YES,float,"float(20,15)",,,
FORMULA_MY,TYROSINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,VALINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,LYSINE,,,YES,float,"float(20,15)",,,
FORMULA_MY,CHOLESTEROL,,,YES,float,"float(20,15)",,,
FORMULA_MY,CIS_MONOUNSATURATED_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_MY,CIS_N3_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_MY,CIS_N6_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_10_0,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_12_0,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_13_0,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_14_0,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_14_1,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_15_0,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_15_1,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_16_0,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_16_1,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_17_0,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_17_1,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_18_0,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_18_1,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_18_2 (LINOLEIC ACID OMEGA 6),,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_18_3 (ALA OMEGA 3),,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_18_4,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_20_0,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_20_1,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_20_3,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_20_4 (ARA),,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_20_5,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_22_0,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_22_1,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_22_5,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_22_6 (DHA),,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_24_0,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_4_0,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_6_0,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_8_0,,,YES,float,"float(20,15)",,,
FORMULA_MY,FATTY_ACIDS_MONOUNSATURATED,,,YES,float,"float(20,15)",,,
FORMULA_MY,PUFA,,,YES,float,"float(20,15)",,,
FORMULA_MY,SATURATED_FATTY_ACIDS,,,YES,float,"float(20,15)",,,
FORMULA_MY,TRANS_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_MY,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
FORMULA_MY,COMPANY,,,NO,varchar,varchar(100),,,
FORMULA_NL,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
FORMULA_NL,UUID,UNI,,NO,varchar,varchar(36),,,
FORMULA_NL,LOCALE,,,YES,varchar,varchar(100),,,
FORMULA_NL,NAME,,,NO,varchar,varchar(255),,,
FORMULA_NL,READY_TO_SERVE,,0,YES,tinyint,tinyint(1),,,
FORMULA_NL,LOCAL_NAME,,,NO,varchar,varchar(255),,,
FORMULA_NL,CODE,MUL,,NO,varchar,varchar(45),,,
FORMULA_NL,CATEGORYID,MUL,,YES,int,int(10) unsigned,,FOOD_CATEGORY,ID
FORMULA_NL,DANONE_FOOD_GROUPID,MUL,,YES,int,int(10) unsigned,,DANONE_FOOD_GROUP,ID
FORMULA_NL,PORTION_SIZE,,,NO,varchar,varchar(50),,,
FORMULA_NL,PORTION_WEIGHT,,0.000000000000000,YES,float,"float(20,15)",,,
FORMULA_NL,EDIBLE PORTION,,,YES,float,"float(20,15)",,,
FORMULA_NL,ENERGY,,,YES,float,"float(20,15)",,,
FORMULA_NL,FAT,,,YES,float,"float(20,15)",,,
FORMULA_NL,TOTAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_NL,TOTAL_CARBOHYDRATE,,,YES,float,"float(20,15)",,,
FORMULA_NL,DIETARY_FIBER,,,YES,float,"float(20,15)",,,
FORMULA_NL,DIGESTIBLE_CARBOHYDRATES,,,YES,float,"float(20,15)",,,
FORMULA_NL,ENGLYST_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_NL,FRUCTOSE,,,YES,float,"float(20,15)",,,
FORMULA_NL,GLUCOSE,,,YES,float,"float(20,15)",,,
FORMULA_NL,INTRINSIC_AND_MILK_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_NL,LACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_NL,MALTOSE,,,YES,float,"float(20,15)",,,
FORMULA_NL,GALACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_NL,NON_MILK_EXTRINSIC_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_NL,OTHER_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_NL,SOUTHGATE_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_NL,STARCH,,,YES,float,"float(20,15)",,,
FORMULA_NL,SUCROSE,,,YES,float,"float(20,15)",,,
FORMULA_NL,TOTAL_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_NL,ANIMAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_NL,NITROGEN,,,YES,float,"float(20,15)",,,
FORMULA_NL,PLANT_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_NL,NIACIN_EQUIVALENT,,,YES,float,"float(20,15)",,,
FORMULA_NL,NICOTINAMID,,,YES,float,"float(20,15)",,,
FORMULA_NL,NICOTINIC_ACID,,,YES,float,"float(20,15)",,,
FORMULA_NL,RETINOL,,,YES,float,"float(20,15)",,,
FORMULA_NL,VITAMIN_A_RAE,,,YES,float,"float(20,15)",,,
FORMULA_NL,VITAMIN_A_IU,,,YES,float,"float(20,15)",,,
FORMULA_NL,VITAMIN_B1,,,YES,float,"float(20,15)",,,
FORMULA_NL,VITAMIN_B12,,,YES,float,"float(20,15)",,,
FORMULA_NL,VITAMIN_B2,,,YES,float,"float(20,15)",,,
FORMULA_NL,VITAMIN_B3,,,YES,float,"float(20,15)",,,
FORMULA_NL,VITAMIN_B5,,,YES,float,"float(20,15)",,,
FORMULA_NL,VITAMIN_B6,,,YES,float,"float(20,15)",,,
FORMULA_NL,VITAMIN_B7,,,YES,float,"float(20,15)",,,
FORMULA_NL,VITAMIN_B8,,,YES,float,"float(20,15)",,,
FORMULA_NL,VITAMIN_B9,,,YES,float,"float(20,15)",,,
FORMULA_NL,VITAMIN_C,,,YES,float,"float(20,15)",,,
FORMULA_NL,VITAMIN_D,,,YES,float,"float(20,15)",,,
FORMULA_NL,VITAMIN_E,,,YES,float,"float(20,15)",,,
FORMULA_NL,ALPHA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_NL,BETA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_NL,BETA_CRYPTOXANTHIN,,,YES,float,"float(20,15)",,,
FORMULA_NL,TOTAL_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_NL,VITAMIN_K,,,YES,float,"float(20,15)",,,
FORMULA_NL,CALCIUM,,,YES,float,"float(20,15)",,,
FORMULA_NL,CHOLINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,CHLORIDE,,,YES,float,"float(20,15)",,,
FORMULA_NL,COPPER,,,YES,float,"float(20,15)",,,
FORMULA_NL,HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_NL,IODINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,IRON,,,YES,float,"float(20,15)",,,
FORMULA_NL,MAGNESIUM,,,YES,float,"float(20,15)",,,
FORMULA_NL,MANGANESE,,,YES,float,"float(20,15)",,,
FORMULA_NL,NON_HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_NL,PHOSPHORUS,,,YES,float,"float(20,15)",,,
FORMULA_NL,POTASSIUM,,,YES,float,"float(20,15)",,,
FORMULA_NL,SELENIUM,,,YES,float,"float(20,15)",,,
FORMULA_NL,SODIUM,,,YES,float,"float(20,15)",,,
FORMULA_NL,TOTAL_MINERALS,,,YES,float,"float(20,15)",,,
FORMULA_NL,ZINC,,,YES,float,"float(20,15)",,,
FORMULA_NL,ALCOHOL,,,YES,float,"float(20,15)",,,
FORMULA_NL,CAFFEINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,WATER,,,YES,float,"float(20,15)",,,
FORMULA_NL,ALANINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,ARGININE,,,YES,float,"float(20,15)",,,
FORMULA_NL,ASPARTIC_ACID,,,YES,float,"float(20,15)",,,
FORMULA_NL,CARNITINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,CYSTINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,GLUTAMIN_ACID,,,YES,float,"float(20,15)",,,
FORMULA_NL,GLYCINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,HISTIDINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,ISOLEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,LEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,METHIONINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,PHENYLALANINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,PROLINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,SERINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,TAURINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,THREONINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,TRYPTOPHAN,,,YES,float,"float(20,15)",,,
FORMULA_NL,TRYPTOPHAN_DIVIDED_BY_60,,,YES,float,"float(20,15)",,,
FORMULA_NL,TYROSINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,VALINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,LYSINE,,,YES,float,"float(20,15)",,,
FORMULA_NL,CHOLESTEROL,,,YES,float,"float(20,15)",,,
FORMULA_NL,CIS_MONOUNSATURATED_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_NL,CIS_N3_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_NL,CIS_N6_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_10_0,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_12_0,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_13_0,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_14_0,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_14_1,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_15_0,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_15_1,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_16_0,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_16_1,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_17_0,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_17_1,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_18_0,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_18_1,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_18_2 (LINOLEIC ACID OMEGA 6),,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_18_3 (ALA OMEGA 3),,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_18_4,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_20_0,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_20_1,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_20_3,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_20_4 (ARA),,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_20_5,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_22_0,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_22_1,,,YES,float,"float(20,15)",,,
FORMULA_NL,FATTY_ACIDS_22_5,,,YES,float,"float(20,15)",,,
